epoch,train_loss,val_loss,accuracy,precision,recall,f1,auc
32,0.0018494678703560071,1.5545799036820729,0.8678618857901726,0.6840148698884758,0.6174496644295302,0.6490299823633157,0.9047846570958709
33,0.0016760196579112248,1.6095564117034276,0.8725099601593626,0.70703125,0.6073825503355704,0.6534296028880866,0.9123905506911417
34,0.0018309557778676125,1.5982776532570522,0.8685258964143426,0.6908396946564885,0.6073825503355704,0.6464285714285715,0.9005247455442463
35,0.0017005976490591737,1.5777601202329,0.8658698539176627,0.6791044776119403,0.610738255033557,0.6431095406360424,0.9020900928930174
36,0.0018474372484805909,1.5576235900322597,0.8691899070385126,0.6836363636363636,0.6308724832214765,0.6561954624781849,0.9070180896928752
37,0.001514422402463176,1.5297681788603466,0.8685258964143426,0.6798561151079137,0.6342281879194631,0.65625,0.9034762656118049
38,0.0017133229655552317,1.5646565159161885,0.8711819389110226,0.6911764705882353,0.6308724832214765,0.6596491228070176,0.9044665874038845
39,0.0016941667417995632,1.5558306574821472,0.8725099601593626,0.7086614173228346,0.6040268456375839,0.6521739130434783,0.9077042312991688
40,0.0017857597855089062,1.5488335738579433,0.8658698539176627,0.6791044776119403,0.610738255033557,0.6431095406360424,0.9074986666074049
41,0.0015029751769775016,1.5852184295654297,0.8658698539176627,0.6791044776119403,0.610738255033557,0.6431095406360424,0.9040193453042358
42,0.0018583667655052108,1.5645457804203033,0.8698539176626826,0.6808510638297872,0.6442953020134228,0.6620689655172414,0.8993788612827237
43,0.0019861791949634523,1.5480074385801952,0.8691899070385126,0.6836363636363636,0.6308724832214765,0.6561954624781849,0.9011761633850393
44,0.0017491275486959652,1.5096345841884613,0.8705179282868526,0.6900369003690037,0.62751677852349,0.6572934973637962,0.9069541979643541
45,0.0019408023281192238,1.6150985608498256,0.8711819389110226,0.696969696969697,0.6174496644295302,0.6548042704626335,0.9035179341304058
46,0.0015273590974340385,1.5370971610148747,0.8698539176626826,0.6917293233082706,0.6174496644295302,0.6524822695035462,0.9091070714253967
47,0.00187338173749264,1.5058033019304276,0.8731739707835325,0.7018867924528301,0.6241610738255033,0.6607460035523979,0.9102210098226586
48,0.001568540164523504,1.6070642570654552,0.8705179282868526,0.6988416988416989,0.6073825503355704,0.6499102333931778,0.9015872927685675
49,0.0016464983388273554,1.500321865081787,0.8705179282868526,0.6872727272727273,0.6342281879194631,0.6596858638743456,0.9067305769145295
50,0.0017789173479699954,1.7137487878402073,0.8665338645418327,0.6932270916334662,0.5838926174496645,0.6338797814207651,0.8989566202942353
