epoch,train_loss,val_loss,accuracy,precision,recall,f1,auc
19,0.0024499533846127717,1.4350653737783432,0.8711819389110226,0.7015503875968992,0.6073825503355704,0.6510791366906474,0.9062944464198409
20,0.0022893537375652654,1.4372421701749165,0.8738379814077025,0.7,0.6342281879194631,0.6654929577464789,0.8982051980088005
21,0.0022260074673051185,1.5435379942258198,0.8638778220451527,0.6823529411764706,0.5838926174496645,0.6292947558770343,0.8949564425085559
22,0.001978162838019092,1.3912952492634456,0.8751660026560425,0.7165354330708661,0.610738255033557,0.6594202898550725,0.9086459398195476
23,0.0023274074255658144,1.4319001187880833,0.8705179282868526,0.6928838951310862,0.6208053691275168,0.6548672566371682,0.9035859927107871
24,0.002063287959688089,1.4426674942175548,0.8671978751660027,0.6842105263157895,0.610738255033557,0.6453900709219859,0.901615071780968
25,0.002190605673769658,1.3570148348808289,0.8738379814077025,0.6901408450704225,0.6577181208053692,0.6735395189003437,0.9016622961020491
26,0.0022717630109665068,1.3881228665510814,0.8751660026560425,0.7165354330708661,0.610738255033557,0.6594202898550725,0.9075403351260054
27,0.0022625275612385433,1.459796816110611,0.8718459495351926,0.6966292134831461,0.6241610738255033,0.6584070796460177,0.900551135606027
28,0.002156820937737145,1.4241129755973816,0.8691899070385126,0.6964980544747081,0.6006711409395973,0.645045045045045,0.9078986843859727
29,0.0024637752773494204,1.423444742957751,0.8731739707835325,0.7018867924528301,0.6241610738255033,0.6607460035523979,0.9009650428907952
30,0.002323584850157865,1.3159838169813156,0.8598937583001328,0.6548042704626335,0.6174496644295302,0.6355785837651122,0.9050318903062358
31,0.001882910325234248,1.4022688021262486,0.8725099601593626,0.6992481203007519,0.6241610738255033,0.6595744680851063,0.8990288457264768
32,0.001930162075652995,1.5101457337538402,0.8738379814077025,0.717741935483871,0.5973154362416108,0.652014652014652,0.899389972887684
33,0.0018886402355168354,1.432249754667282,0.8665338645418327,0.6802973977695167,0.6140939597315436,0.6455026455026455,0.9030206898084359
34,0.0021446043530225075,1.447443574666977,0.8678618857901726,0.6853932584269663,0.6140939597315436,0.647787610619469,0.90171229832437
35,0.001748612656427378,1.4069882531960805,0.8764940239043825,0.7105263157894737,0.6342281879194631,0.6702127659574468,0.9046374283301479
36,0.002285355526361276,1.4769748349984486,0.8632138114209827,0.6869918699186992,0.5671140939597316,0.6213235294117647,0.9046652073425485
37,0.0020514764039861887,1.356376200914383,0.8718459495351926,0.6895306859205776,0.6409395973154363,0.6643478260869565,0.9053291257389217
38,0.0021217265822501344,1.4594613413016002,0.8758300132802125,0.7142857142857143,0.6208053691275168,0.6642728904847397,0.9073014356193609
39,0.0018528959375213492,1.4910820871591568,0.8705179282868526,0.7068273092369478,0.5906040268456376,0.643510054844607,0.9011178274589983
40,0.00208634015977044,1.4878688702980678,0.8745019920318725,0.7171314741035857,0.6040268456375839,0.6557377049180327,0.9043485266011821
41,0.0019626478241248566,1.3935557703177135,0.8652058432934927,0.673992673992674,0.6174496644295302,0.6444833625218914,0.9037123872172097
42,0.0018782106619751589,1.4950949052969615,0.8738379814077025,0.7076923076923077,0.6174496644295302,0.6594982078853047,0.9005303013467265
43,0.0027378925249319187,1.4177035689353943,0.8731739707835325,0.7034220532319392,0.6208053691275168,0.6595365418894831,0.9078375705586915
44,0.0020111453603021802,1.4079309155543644,0.8784860557768924,0.7272727272727273,0.6174496644295302,0.6678765880217786,0.905895817591893
45,0.0021203476152467458,1.5021859109401703,0.8625498007968128,0.6784313725490196,0.5805369127516778,0.6256781193490054,0.9012428330148006
46,0.0019645471041175454,1.5080492198467255,0.8718459495351926,0.7042801556420234,0.6073825503355704,0.6522522522522523,0.9016345170896484
47,0.0023486301895569673,1.4020810772975285,0.8725099601593626,0.7054263565891473,0.610738255033557,0.6546762589928058,0.9080903595715364
48,0.002187893231695687,1.3789333552122116,0.8751660026560425,0.7052238805970149,0.6342281879194631,0.6678445229681979,0.9063930619138627
49,0.0018385963027619503,1.4639822741349537,0.8745019920318725,0.7137254901960784,0.610738255033557,0.6582278481012658,0.9023595493133026
50,0.0020784462135369805,1.3454745908578236,0.8718459495351926,0.6909090909090909,0.6375838926174496,0.6631762652705061,0.9094209742655229
